ID,Species,Owner,Country.of.Origin,Company,Region,Producer,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Color,altitude_low_meters,altitude_high_meters,altitude_mean_meters
1111,Arabica,israel eduardo paz garcia,Mexico,cafeorganico.mx,zaragoza itundujia,CIRILO JOSE JOSE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,Green,1550,1550,1550
1112,Arabica,marco virgilio ramirez teliz,Mexico,cafes de naranjal s.a. de c.v,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,2012,"September 10th, 2012",MARCO VIRGILIO RAMIREZ TELIZ,Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7,80.17,0.12,Green,1000,1000,1000
1113,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",oriente,AGROPECUARIA QUIAGRAL,2012,"May 24th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,Green,399,399,399
1114,Arabica,kona pacific farmers cooperative,United States,NA,kona,NA,NA,"September 22nd, 2011",Kona Pacific Farmers Cooperative,NA,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,NA,-1,-1,-1
1115,Arabica,brayan cunha souza,Brazil,carmo coffees,mantiqueira de minas,NA,2017,"November 29th, 2017",Brayan Cunha Souza,Bourbon,Pulped natural / honey,7.17,7.17,7,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,Green,1100,1100,1100
1116,Arabica,cqi taiwan icp cqi,Taiwan,,????,,2014,"November 23rd, 2014",CQI Taiwan ICP CQI,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7,80.08,0.07,Green,850,850,850
1117,Arabica,honor dela fuente,Nicaragua,costco wholesale industries,NA,NA,2013,"February 25th, 2014",Honor dela Fuente,NA,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,Green,-1,-1,-1
1118,Arabica,cqi taiwan icp cqi,Taiwan,blossom valley,yunlin gukeng he bao ?????????,Du zheng ru,2013,"December 26th, 2013",CQI Taiwan ICP CQI,Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7,80.08,0.11,Green,200,200,200
1119,Arabica,cqi taiwan icp cqi,Taiwan,blossom valley,changhua baguashan ??????,Zheng zhao ming,2013,"December 26th, 2013",CQI Taiwan ICP CQI,Typica,Washed / Wet,7.25,7.25,7.25,7,7.25,7.08,10.0,10.0,10.0,7,80.08,0.11,Green,150,150,150
1120,Arabica,cqi taiwan icp cqi,Taiwan,blossom valley,changhua baguashan ??????,Wu kun shan,2013,"December 26th, 2013",CQI Taiwan ICP CQI,Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7,80.08,0.11,Green,250,250,250
1121,Arabica,israel eduardo paz garcia,Mexico,cafeorganico.mx,zaragoza itundujia,ALBERTA TEODORO ANALCO,2012,"September 14th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,None,1300,1300,1300
1122,Arabica,federico pacheco perez,Mexico,NA,escuitla,FEDERICO PACHECO PEREZ,2012,"August 30th, 2012",FEDERICO PACHECO PEREZ,Typica,Washed / Wet,7.25,7.08,7,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,Green,1300,1300,1300
1123,Arabica,"comercial internacional exportadora, s.a.",Nicaragua,"comercial internacional exportadora, s.a.",jinotega,RONALDO LACAYO CARDENAL,2017,"June 13th, 2017","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7,80,0.1,Green,1250,1250,1250
1124,Arabica,ngu shwe li,Myanmar,ngu shwe li coffee estate,"doe kwin, pyin oo lwin",Ngu Shwe Li Coffee Estate,2015,"July 17th, 2015",Ngu Shwe Li,NA,Washed / Wet,7.17,7.33,7,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80,0,Green,3845,3845,3845
1125,Arabica,kurt kappeli,Mexico,globus coffee,"sierra fraylesca, chiapas",various small producers,2014,"May 1st, 2014",Kurt Kappeli,Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80,0,Green,1300,1500,1400
1126,Arabica,cqi taiwan icp cqi,Taiwan,blossom valley,changhua baguashan ??????,Zhang xian tong,2013,"December 26th, 2013",CQI Taiwan ICP CQI,Typica,Washed / Wet,7.25,7.25,7.25,7,7.25,7.0,10.0,10.0,10.0,7,80,0.11,Green,250,250,250
1127,Arabica,doi tung development project,Thailand,doi tung development project,thailand,Doi Tung Development Project,2012,"May 29th, 2013",Doi Tung Development Project,NA,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7,80,0,Green,800,800,800
1128,Arabica,pablo enrique martinez gama,Mexico,NA,coatepec,PABLO ENRIQUE MARTINEZ GAMA,2012,"September 10th, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80,0.12,Green,1250,1250,1250
1129,Arabica,semiramis casas velazquez,Mexico,NA,san miguel del puerto,SEMIRAMIS CASAS VELAZQUEZ,2012,"September 4th, 2012",SEMIRAMIS CASAS VELAZQUEZ,NA,Washed / Wet,7.08,7.33,7,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80,0.11,Green,1100,1100,1100
1130,Arabica,ethiopia commodity exchange,Ethiopia,NA,limu,Contact name | ATO Teshome Belamo,2010,"June 17th, 2010",Ethiopia Commodity Exchange,NA,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80,0.05,NA,-1,-1,-1
1131,Arabica,federacion nacional de cafeteros,Colombia,federacion nacional de cafeteros,huila,NA,2015,"April 23rd, 2015",Federacion Nacional de Cafeteros,NA,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0,Green,-1,-1,-1
1132,Arabica,eileen koyanagi,United States,kona pacific farmers cooperative,kona,NA,2014,"May 12th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7,7,6.92,7.33,7.17,10.0,10.0,10.0,7,79.92,0.11,Green,-1,-1,-1
1133,Arabica,calixto guillen vazquez,Mexico,"finca triunfo verde, s.c.",chiapas,VARIOS PRODUCTORES,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Bourbon,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,Green,1300,1300,1300
1134,Arabica,alejandro garcia palacios,Mexico,industrializadora de kaffee andes s.a. de c.v.,"motozintla, chiapas",MARTHA PALACIOS,2012,"September 11th, 2012",ALEJANDRO GARCIA PALACIOS,NA,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7,79.92,0.12,Green,1100,1100,1100
1135,Arabica,christina dusing,Mexico,NA,veracruz,DELMAR MORENO GUILLEN,2012,"August 30th, 2012",CHRISTINA DUSING,Bourbon,Washed / Wet,7.5,7.17,7,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0,NA,1100,1100,1100
1136,Arabica,montegrande,Mexico,NA,jaltenango,MARIA ELENA TERESA FERNANDEZ CEJA,2012,"July 26th, 2012",MONTEGRANDE,Catuai,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,Green,1100,1100,1100
1137,Arabica,pablo enrique martinez gama,Mexico,NA,coatepec,PABLO ENRIQUE MARTINEZ GAMA,2012,"July 11th, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Natural / Dry,7.33,7.25,7,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,Green,1250,1250,1250
1138,Arabica,jesus carlos cadena valdivia,Mexico,NA,veracruz,MARIA DEL ROSARIO IRAIS VALDIVIA ORTIZ,2012,"July 11th, 2012",JESUS CARLOS CADENA VALDIVIA,Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7,79.92,0.11,Green,1250,1250,1250
1139,Arabica,kona pacific farmers cooperative,United States,NA,kona,NA,NA,"September 22nd, 2011",Kona Pacific Farmers Cooperative,NA,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,NA,-1,-1,-1
1140,Arabica,kennedy macharia,Kenya,taylor winch (coffee) ltd,kiambu,YARA / BENVAR,2017,"August 25th, 2017",Kennedy Macharia,SL34,Washed / Wet,7,7.08,7,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,NA,1500,1500,1500
1141,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",san marcos,JORGE LEAL,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,0.1,Green,1700,1700,1700
1142,Arabica,NA,Nicaragua,NA,jinotega,NA,2014,"March 30th, 2015",NA,Caturra,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,10.0,7.17,79.83,0.11,Green,1250,1250,1250
1143,Arabica,sergio de la vequia bernardi,Mexico,NA,veracruz,CIRO DE LA VEQUIA CESSA,2012,"July 11th, 2012",SERGIO DE LA VEQUIA BERNARDI,Typica,Washed / Wet,7.17,7.08,7,7.25,7.5,7.0,10.0,10.0,10.0,6.83,79.83,0.12,Green,1300,1300,1300
1144,Arabica,kona pacific farmers cooperative,United States,kona pacific farmers cooperative,kona,NA,2012,"April 5th, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,10.0,7.17,79.83,0.12,Blue-Green,-1,-1,-1
1145,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",oriente,"AGRICOLA EL PILAR, S.A.",2016,"June 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.25,79.75,0.1,Green,190164,190164,190164
1146,Arabica,"lin, che-hao krude",Taiwan,"red on tree co., ltd.","taiwu township , pingtung county ??????",Wei-Chieh ( Jack ) Hua,2014,"March 21st, 2015","Lin, Che-Hao Krude",Typica,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,9.33,8.67,7.33,79.75,0,NA,800,1200,1000
1147,Arabica,"lin, che-hao krude",Taiwan,"red on tree co., ltd.","baihe dist., tainan city ??????",LIN REN FU,2013,"July 28th, 2014","Lin, Che-Hao Krude",Typica,Washed / Wet,7.08,7.08,7.25,7,7.17,7.17,10.0,10.0,10.0,7,79.75,0.1,Blue-Green,500,700,600
1148,Arabica,doi tung development project,Thailand,doi tung development project,thailand,Doi Tung Development Project,2013,"June 16th, 2014",Doi Tung Development Project,NA,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,10.0,7,79.75,0.12,Green,800,800,800
1149,Arabica,dane loraas,Peru,sustainable harvest,huanuco,NA,2013,"January 23rd, 2014",Dane Loraas,NA,Washed / Wet,7,7.08,7,7.25,7.5,7.42,9.33,10.0,10.0,7.17,79.75,0.12,Green,-1,-1,-1
1150,Arabica,the coffee source inc.,Costa Rica,the coffee source inc.,brunca,Coopeagri,2013,"September 23rd, 2013",The Coffee Source Inc.,Catuai,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8,79.75,0.1,Bluish-Green,1100,1100,1100
1151,Arabica,fredy gordillo reyes,Mexico,union ramal santa cruz spr de ri,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,2013,"March 29th, 2013",FREDY GORDILLO REYES,Typica,Washed / Wet,7.58,7.08,7,7,7.5,6.92,10.0,10.0,10.0,6.67,79.75,0.12,Green,1400,1400,1400
1152,Arabica,leonides de la cruz lopez,Mexico,comon yaj noptic s. de ss,chiapas,COMONYAJ NOPTIC S DE SS,2013,"March 29th, 2013",LEONIDES DE LA CRUZ LOPEZ,Bourbon,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,9.33,10.0,6.83,79.75,0.13,Green,1022,1022,1022
1153,Arabica,calixto guillen vazquez,Mexico,"finca triunfo verde, s.c.",chiapas,VARIOS PRODUCTORES,2013,"March 29th, 2013",CALIXTO GUILLEN VAZQUEZ,Bourbon,Washed / Wet,7.25,7.08,7,7.17,7.17,7.08,10.0,10.0,10.0,7,79.75,0.12,Green,1300,1300,1300
1154,Arabica,israel eduardo paz garcia,Mexico,cafeorganico.mx,zaragoza itundujia,NA,2012,"September 14th, 2012",ISRAEL EDUARDO PAZ GARCIA,Bourbon,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.75,0.14,None,1450,1450,1450
1155,Arabica,alfredo bojalil,Mexico,ecomtrading,pochutla,ANGEL GONZALES,2012,"September 4th, 2012",ALFREDO BOJALIL,Typica,Washed / Wet,7.33,7.25,7,7.08,7.08,7.0,10.0,10.0,10.0,7,79.75,0.1,Green,1050,1050,1050
1156,Arabica,lusso lab,Guatemala,lusso coffee lab,antigua,Jorge Bolanos,2012,"July 23rd, 2012",LUSSO LAB,Bourbon,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,9.33,7.67,79.75,0,Green,-1,-1,-1
1157,Arabica,montegrande,Mexico,cafe montegrande,tuxtla gutierrez,ALFREDO MOISES CEJA,2012,"June 6th, 2012",MONTEGRANDE,Typica,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,10.0,7.33,79.75,0.12,NA,1100,1100,1100
1158,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",oriente,JESUS RAMIREZ,2016,"June 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,9.33,7.25,79.67,0.1,Green,372,372,372
1159,Arabica,NA,El Salvador,NA,cacahuatique,Sociedad Cooperativa de Cafetaleros de Ciudad Barrios de R.L.,2016,"March 23rd, 2017",NA,Bourbon,Washed / Wet,7.25,7.08,7,6.83,7.33,7.17,10.0,10.0,10.0,7,79.67,0,Bluish-Green,1250,1250,1250
1160,Arabica,doi tung development project,Thailand,doi tung development project,thailand,Doi Tung Development Project,2013,"June 16th, 2014",Doi Tung Development Project,NA,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,10.0,7.08,79.67,0.12,Blue-Green,800,800,800
1161,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",oriente,AGRIPEC DE LA VEGA Y CIA.,2013,"June 27th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7,6.83,7.08,7.08,7.17,10.0,10.0,10.0,7,79.67,0.11,Green,399,399,399
1162,Arabica,fredy gordillo reyes,Mexico,union ramal santa cruz spr de ri,"la concordia, chiapas",UNION RAMAL SANTA CRUZ,2013,"March 29th, 2013",FREDY GORDILLO REYES,Typica,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,10.0,6.83,79.67,0.12,Green,1400,1400,1400
1163,Arabica,saul m. hernandez ramirez,Mexico,NA,"tenango de doria, hidalgo","GOMEZ GRANILLO, VERONICO",2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Caturra,Washed / Wet,7.33,7.17,7,6.75,7.08,7.0,10.0,10.0,10.0,7.33,79.67,0.13,None,975,975,975
1164,Arabica,alfredo bojalil,Mexico,ecomtrading,"coatepec, coatepec",CECILIA AVILA CAMBEROS,2012,"June 4th, 2012",ALFREDO BOJALIL,Mundo Novo,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,10.0,7.08,79.67,0,NA,1264,1264,1264
1165,Arabica,doi tung development project,Thailand,NA,NA,Doi Tung Development Project,NA,"April 9th, 2010",Doi Tung Development Project,Peaberry,,7.17,7.17,7,7,7.25,6.92,10.0,10.0,10.0,7.17,79.67,0,NA,-1,-1,-1
1166,Arabica,obed rendon ponce,Mexico,cafetera el grande s.a. de c.v.,tepetzingo,ROGELIO JACOME MORALES,2012,"September 17th, 2012",OBED RENDON PONCE,Typica,Washed / Wet,7.08,7,6.92,7.33,7.25,7.08,10.0,10.0,10.0,6.92,79.58,0.12,None,1250,1250,1250
1167,Arabica,armando luis pohlenz martinez,Mexico,beneficio custepec s.a. de c.v.,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,2012,"August 30th, 2012",ARMANDO LUIS POHLENZ MARTINEZ,Caturra,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,10.0,6.92,79.58,0.13,Green,1550,1550,1550
1168,Arabica,exportadora de cafe condor s.a,Colombia,NA,huila,NA,NA,"February 9th, 2011",Exportadora de Cafe Condor S.A,NA,,7.25,7.17,7,6.75,7.17,7.33,10.0,10.0,10.0,6.92,79.58,0.1,NA,1800,1800,1800
1169,Arabica,carl walker,Guatemala,NA,"chuva, san marcos",Federico Weller,2009,"January 13th, 2011",Carl Walker,NA,,7.08,7,6.83,7.33,7.25,7.0,10.0,10.0,10.0,7.08,79.58,0.17,NA,325,483,404
1170,Arabica,cooperativa el gorrion r.l,Nicaragua,cooperativa el gorrion r.l,jinotega,NA,2015,"July 6th, 2015",COOPERATIVA EL GORRION R.L,Caturra,Natural / Dry,6.92,6.92,7,7.42,7.25,7.0,10.0,10.0,10.0,7,79.5,0.12,Green,1050,1050,1050
1171,Arabica,cqi taiwan icp cqi,Taiwan,blossom valley,nantou,,2014,"May 23rd, 2015",CQI Taiwan ICP CQI,Typica,Natural / Dry,6.92,7,7.17,7,7.42,7.0,10.0,10.0,10.0,7,79.5,0,NA,700,700,700
1172,Arabica,exportadora de cafe condor s.a,Colombia,exportadora de cafe condor s.a,cundinamarca,NA,2013,"June 21st, 2013",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,6.67,10.0,7.5,79.5,0,Green,1550,1550,1550
1173,Arabica,armando luis pohlenz martinez,Mexico,beneficio custepec s.a. de c.v.,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,2012,"August 1st, 2012",ARMANDO LUIS POHLENZ MARTINEZ,Caturra,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,10.0,7,79.5,0.12,Green,1550,1550,1550
1174,Arabica,mario jose fernandez,Mexico,NA,"coatepec, coatepec",MARIA DE LA LUZ SANCHEZ TODD,2012,"July 11th, 2012",MARIO JOSE FERNANDEZ,Typica,Washed / Wet,7.25,7.33,7,7.25,7.17,7.17,9.33,10.0,10.0,7,79.5,0.12,Bluish-Green,1100,1100,1100
1175,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",oriente,AMILCAR LAPOLA,2013,"May 13th, 2014",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,9.33,7.42,79.42,0.1,Green,372,372,372
1176,Arabica,juan luis alvarado romero,Guatemala,outspan guatemala s.a.,oriente,VARIOS,2014,"March 31st, 2014",Juan Luis Alvarado Romero,NA,Washed / Wet,7.25,7.33,6.83,7,7.0,7.17,10.0,10.0,10.0,6.83,79.42,0.1,Green,372,372,372
1177,Arabica,adriana torres rico quevedo,Mexico,NA,xicotepec de juarez,ADRIANA TORRES RICO QUEVEDO,2012,"September 11th, 2012",ADRIANA TORRES RICO QUEVEDO,Typica,Washed / Wet,7,6.83,6.83,7.42,7.33,7.17,10.0,10.0,10.0,6.83,79.42,0.13,Green,800,800,800
1178,Arabica,rre kunene,Cote d?Ivoire,royal 1750 coffee,cnra station of divo,CNRA,2016,"June 6th, 2017",Rre Kunene,NA,Washed / Wet,7.42,7.25,6.83,7,7.33,7.08,9.33,10.0,10.0,7.08,79.33,0.13,Bluish-Green,200,200,200
1179,Arabica,the coffee source inc.,Colombia,the coffee source inc.,pereira,Spot,2013,"January 8th, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,9.33,10.0,7.33,79.33,0,Green,1200,1200,1200
1180,Arabica,eric jesus cordoba arroyo,Mexico,NA,zentla,ERIC JESUS CORDOBA ARROYO,2012,"September 17th, 2012",ERIC JESUS CORDOBA ARROYO,Typica,Washed / Wet,7,7,6.83,7.33,7.42,6.92,10.0,10.0,10.0,6.83,79.33,0.14,None,950,950,950
1181,Arabica,eric jesus cordoba arroyo,Mexico,NA,zentla,ANTONIO CORDOBA MURILLO,2012,"September 10th, 2012",ERIC JESUS CORDOBA ARROYO,Typica,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,10.0,7,79.33,0.14,Green,750,750,750
1182,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",oriente,Conquista/ Morito,2012,"January 13th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,10.0,7.17,79.33,0.11,Green,-1,-1,-1
1183,Arabica,"lin, che-hao krude",Taiwan,"red on tree co., ltd.",natou county,WU SHU YI,2014,"November 7th, 2014","Lin, Che-Hao Krude",Typica,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,10.0,6.75,79.25,0.11,Blue-Green,850,850,850
1184,Arabica,marco virgilio ramirez teliz,Mexico,cafes de naranjal s.a. de c.v,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,2012,"September 10th, 2012",MARCO VIRGILIO RAMIREZ TELIZ,Bourbon,Washed / Wet,7,7,6.92,7.17,7.17,7.08,10.0,10.0,10.0,6.92,79.25,0.13,Green,1000,1000,1000
1185,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",santa rosa,OTTO BECKER,2017,"August 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,9.33,7.42,79.17,0.1,Green,372,372,372
1186,Arabica,janny marlith torres,Honduras,coffee planet corporation s.a,ocotepeque,Jorge Alfredo Pinto,2017,"July 27th, 2017",Janny Marlith Torres,Catuai,Washed / Wet,7.58,7,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7,79.17,0.11,Green,1650,1650,1650
1187,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",occidente,CHAPULTEPEC,2016,"May 23rd, 2016",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.08,7,6.92,7.42,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,Green,1320,1320,1320
1188,Arabica,juan luis alvarado romero,Guatemala,mercon guatemala s.a.,nuevo oriente,OVIDIO CARDONA,2015,"June 30th, 2015",Juan Luis Alvarado Romero,Catuai,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,10.0,6.83,79.17,0.11,Green,1300,1800,1550
1189,Arabica,brent hall,Costa Rica,s&d coffee and tea,san rafael,NA,2012,"December 10th, 2013",Brent Hall,Catuai,Washed / Wet,7.17,7.42,7.5,8,7.25,7.83,10.0,10.0,6.67,7.33,79.17,0.1,None,-1,-1,-1
1190,Arabica,israel eduardo paz garcia,Mexico,cafeorganico.mx,zaragoza itundujia,NA,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,10.0,7.17,79.17,0.14,None,1550,1550,1550
1191,Arabica,julio cesar robles flores,Mexico,NA,yajalon,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,2012,"August 30th, 2012",JULIO CESAR ROBLES FLORES,Typica,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,10.0,6.92,79.17,0.14,Green,1450,1450,1450
1192,Arabica,masamichi hiroike,Mexico,NA,"pluma hidalogo, oaxaca",Various smallholders,NA,"April 9th, 2010",Masamichi Hiroike,Typica,,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,10.0,6.92,79.17,0.01,NA,1200,1200,1200
1193,Arabica,juan luis alvarado romero,Guatemala,"unex guatemala, s.a.",san marcos,ANGEL DE LEON,2017,"August 23rd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,8.67,7.67,79.08,0.1,Green,1700,1700,1700
1194,Arabica,german negron,Puerto Rico,"hacienda alto grande, llc.",yauco region,Hacienda Alto Grande,2013,"June 9th, 2014",German Negron,NA,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,9.33,10.0,6.92,79.08,0.13,Green,260,260,260
1195,Arabica,israel eduardo paz garcia,Mexico,cafeorganico.mx,zaragoza itundujia,GUADALUPE HERAS HERNANDEZ,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.33,7,6.92,7.25,7.33,7.08,9.33,10.0,10.0,6.83,79.08,0.16,None,1500,1500,1500
1196,Arabica,juana rodriguez gutierrez,Mexico,NA,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,2012,"September 12th, 2012",JUANA RODRIGUEZ GUTIERREZ,Mundo Novo,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,10.0,6.92,79.08,0.11,Green,1100,1100,1100
1197,Arabica,balbino ramirez flores,Mexico,NA,talpa de allende,BALBINO RAMIREZ FLORES,2012,"July 3rd, 2012",BALBINO RAMIREZ FLORES,Typica,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,9.33,10.0,7.25,79.08,0.1,Bluish-Green,1200,1200,1200
1198,Arabica,racafe & cia s.c.a,NA,NA,NA,NA,NA,"March 1st, 2011",Racafe & Cia S.C.A,NA,,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,10.0,7.25,79.08,0.1,NA,-1,-1,-1
1199,Arabica,juan luis alvarado romero,Guatemala,outspan guatemala s.a.,oriente,Varios,2014,"September 11th, 2014",Juan Luis Alvarado Romero,NA,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,10.0,6.58,79,0.12,Green,372,372,372
1200,Arabica,cafes finos de exportacion s de r.l.,Honduras,cafes finos de exportacion s de r.l.,intibuca,Cooperativa Coaquil,2014,"April 26th, 2014",CAFES FINOS DE EXPORTACION S DE R.L.,Pacas,Washed / Wet,7,7,7,7,7.0,7.0,10.0,10.0,10.0,7,79,0.11,Green,1350,1350,1350
1201,Arabica,sustainable harvest coffee,Peru,sustainable harvest,san ignacio,Frontera,2012,"January 8th, 2013",Sustainable Harvest Coffee,Typica,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,9.33,7,79,0,NA,1400,1400,1400
